gene	T78_TMZ	T78	T86_TMZ	T86	T111_TMZ	T111
RXRA	3.793271654	4.28273632	4.114450319	4.76420813	5.624071643	5.899900664
RXRB	3.551392968	4.396707521	4.589164237	4.778997006	4.890300762	5.077755714
RXRG	-3.60823228	-0.736965594	-1.035046947	0	-0.288064643	-4.083141235
RYBP	6.291437798	5.779417326	6.014511517	6.069186581	5.567058626	5.615475153
RYK	6.550808339	6.604664415	5.776314585	5.515983619	6.457446548	6.537420325
RYR1	-2.279283757	0.678071905	2.445726703	-1.418889825	2.053458932	-2.077041036
RYR2	-3.023269779	0.950841638	3.274559862	-0.612637459	2.109360559	0
RYR3	8.292004067	7.96443329	5.940025764	5.832003877	5.248458935	5.258631984
S100A1	1.374065718	1.3021728	-1.2968993	-2.418889825	-0.386468347	-1.268816758
S100A10	7.587057395	8.168727268	6.6441447	6.685253388	7.431213425	8.340161663
S100A11	5.098790088	5.275305094	5.681196237	6.063157759	-1.388355457	-2.077041036
S100A12	0	-1.586405918	-1.2968993	-3.426625474	-2.60823228	0
S100A13	5.659896024	5.421593605	7.036129644	7.200476889	6.408202345	5.909893084
S100A14	-4.60823228	-2.321928095	-1.621488377	0	-1.194294815	0
S100A16	6.323658291	5.61255892	7.161061322	7.568024502	6.606397809	6.740860118
S100A2	0.855989697	0.950841638	2.627606838	2.437227739	1.360083296	1.317882883
S100A3	0	-1.586405918	-1.621488377	0	-1.023269779	-1.490050854
S100A4	-0.902389203	-1.905088353	1.589284107	1.486456956	1.955312803	1.808179084
S100A5	-4.60823228	-2.321928095	0.186500558	-3.426625474	-0.49410907	-2.490050854
S100A6	8.797496174	7.536371564	9.107836922	9.48322528	9.752865645	9.649989017
S100A7	0	-3.899695094	-3.625934282	0	-2.60823228	0
S100A7A	0	-1.321928095	1.589284107	-1.836501268	0.053806444	0
S100A7L2	0	-3.899695094	-1.2968993	0	0	0
S100A8	0	0	-3.625934282	0	0	0
S100A9	0	-2.910501849	-1.621488377	0	-1.60823228	0
S100B	9.392648003	8.599221075	7.826789975	7.939643855	7.589321564	6.999616733
S100G	0	-3.899695094	0	0	-4.184424571	-4.083141235
S100P	-3.60823228	0	-3.625934282	0	-4.184424571	0
S100PBP	4.843682414	5.478777707	5.559614174	5.610020834	6.16964445	6.122693423
S100Z	0	-2.910501849	-0.813499442	0	-1.194294815	0
S1PR1	0.097610797	0.340277405	1.333996118	0.386259141	-0.49410907	-2.077041036
S1PR2	2.605968359	4.023610215	3.147957881	3.437360921	5.067595697	5.445097638
S1PR3	6.46807822	5.206643224	3.379759569	3.461921397	3.913990393	3.745667602
S1PR4	0	0	0	0	-2.19759996	0
S1PR5	-0.281035664	1.925619712	0.379620962	-2.418889825	2.281253134	1.902652471
SAC3D1	3.935742601	2.378234155	2.627606838	2.93696766	2.816804475	2.856188951
SACM1L	6.316978383	6.495918968	6.266917689	6.363977023	5.992859049	6.076494963
SACS	8.525579534	8.253412602	9.89022019	10.02086191	8.452961893	8.567302058
SAE1	6.741466986	7.286437628	7.740003324	7.823704785	7.51888916	7.532807853
SAFB	6.43759396	6.899465687	6.303031813	6.490730564	6.195662563	6.549361133
SAFB2	5.834357273	5.639810978	5.193495792	5.440420721	5.649414272	5.672000957
SAG	0	-1.321928095	-0.035046947	-3.426625474	-0.734563104	0
SAGE1	0	-2.910501849	-0.298672743	0	-0.734563104	-4.083141235
SALL1	7.342794724	7.628190335	7.200682859	7.340891573	6.617680502	6.530960288
SALL2	7.560898336	7.886921991	5.322216605	5.330881034	4.866215635	4.917002034
SALL3	3.806014654	5.214435698	4.066175319	4.57367748	2.533314157	2.783456654
SALL4	0.097610797	0.793271654	-0.035046947	-1.418889825	0.328836464	0.448900951
SAMD1	2.484138131	3.047189364	2.333996118	3.164303583	3.606442228	3.914181795
SAMD10	0.526068812	0.847996907	1.134878054	1.971589536	0.448900951	0.732920382
SAMD11	-3.60823228	-2.910501849	-2.61705613	-3.426625474	-2.19759996	-3.070966521
SAMD12	-2.59946207	0.340277405	2.918767849	1.579180148	0.805705185	0
SAMD12-AS1	0	0	-1.621488377	0	-3.19759996	0
SAMD13	1.663572335	1.793271654	2.079975377	1.749319725	2.492109553	2.449165157
SAMD14	1.586404475	1.925619712	2.549669171	2.687956494	2.663572335	2.597888675
SAMD15	2.644548517	2.340847077	2.665165342	2.307137042	1.736388401	1.012926174
SAMD3	3.435495252	3.624334889	-0.619270551	-2.418889825	-0.10780329	0
SAMD4A	6.593219296	6.534824221	6.352687914	6.340900472	7.09379255	7.555287009
SAMD4B	3.653977179	4.635928479	4.780572574	5.08317081	4.502457908	4.666926979
SAMD5	-2.279283757	-0.907792562	1.237563718	-0.420819852	4.647832543	4.215523293
SAMD7	0	-2.321928095	0.379620962	-2.418889825	-0.49410907	0
SAMD8	7.982987872	7.76754887	6.603700518	6.656153103	6.403557459	6.573828933
SAMD9	6.507096905	6.523358083	6.174126737	5.98235477	6.45206823	5.907034858
SAMD9L	6.207990433	5.847796518	5.27452259	5.022279029	6.18705509	5.88547675
SAMHD1	4.379620962	4.700217748	4.710613602	4.729117667	4.638363506	4.50290339
SAMM50	5.054848477	4.969426816	5.23457796	5.539344953	5.327112471	5.322072357
SAMSN1	0	-2.321928095	-0.035046947	-3.426625474	-1.023269779	0
SAMSN1-AS1	0	0	-2.035046947	-3.426625474	-2.60823228	0
SAP130	5.975928195	6.367877737	4.737254104	4.70348835	4.982902334	4.882594144
SAP18	6.273142859	6.101334914	7.066207616	7.041845294	6.23175879	6.127592012
SAP30	4.929932988	5.3431946	4.627606838	4.892245292	5.830635625	6.186401512
SAP30BP	6.708932123	6.706696307	5.603715352	5.912506163	6.068778278	6.201594657
SAP30L	5.36960607	5.774154507	5.498633833	5.498218949	5.375352271	5.510423972
SAPCD2	1.822934048	3.736821317	4.1478765	4.910252963	5.418358635	5.085339669
SAR1A	7.872601012	8.019207071	7.09051473	7.051024003	6.938638658	6.851774023
SAR1B	7.7258502	7.467947844	7.282078345	7.291014101	7.601540533	7.573382101
SARDH	0	-3.899695094	-1.621488377	0	-1.194294815	-2.077041036
SARM1	3.989048155	4.292560912	3.822628187	3.945701333	3.352334805	3.300563057
SARNP	6.479424598	6.793349698	6.746030543	6.702172685	6.610434315	6.515132109
SARS	7.977583316	7.627212845	7.502529512	7.594757534	7.854668947	8.162985405
SARS2	2.556552036	2.584722032	3.107687869	3.251719093	2.838951767	2.936779257
SART1	4.494671612	4.6703305	3.508935662	4.071161993	4.982902334	5.415319248
SART3	6.461364846	6.674107505	6.306006989	6.381854384	6.707124416	6.784229133
SASH1	6.702103407	6.427187114	6.392334598	6.70733152	6.965368729	6.886928086
SASH3	-3.023269779	-1.586405918	-2.61705613	-3.426625474	-0.734563104	-2.490050854
SASS6	4.279248411	4.674121633	4.218936121	4.293591198	5.22754856	4.569308799
SAT1/ZSWIM8	7.652823467	7.44605768	6.455179244	6.527711572	6.046294601	6.141003548
SAT2	6.738686784	6.647501599	5.328082471	5.623749831	5.165268812	5.551177606
SATB1	1.011495639	2.48516918	4.429549016	4.449693423	0.197865391	0.317304068
SATB2	5.442379574	6.295043387	6.776314585	7.064171501	6.744349495	6.830115856
SATB2-AS1	-2.59946207	-1.586405918	-0.035046947	-1.098505545	-0.024736678	-0.614845103
SATL1	-4.60823228	-3.899695094	-1.2968993	-3.426625474	-1.388355457	0
SAV1	4.738713802	4.887330299	4.830914448	4.896756218	5.111573891	5.02613609
SAYSD1	2.566571641	2.600745498	2.979659552	2.971589536	3.427606173	3.510455622
SBDS/SBDSP1	7.714877417	7.319328904	7.396510596	7.393124419	7.509838331	7.681617926
SBF1	4.849899208	4.535866333	5.660466609	6.612765312	6.147571277	6.487711431
SBF1P1	0	-2.321928095	-1.621488377	0	-1.194294815	-2.077041036
SBF2	6.823927648	6.888134388	7.030755406	6.978092642	7.055206502	7.400700155
SBF2-AS1	3.061948965	3.616475329	2.160920188	2.279768422	1.871449416	1.947853143
SBK1	2.279174108	2.861161366	1.737254104	2.038787331	1.162854528	1.054501216
SBK2	0	0	0	0	-1.873027144	0
SBNO1	7.673033409	7.943100848	7.566434646	7.627832971	7.341265287	7.290157118
SBNO2	2.177917792	1.678071905	2.549669171	3.20867332	3.876958896	4.673669483
SBSN	-3.60823228	-3.899695094	-0.161653263	-3.426625474	-0.386468347	-2.490050854
SBSPON	0.789103218	0.180147861	1.023610215	0.82700601	0.849599011	0.094911647
SC5DL	7.065055247	7.180376646	6.898353486	7.021246514	6.999639281	7.214921332
SCAF1	3.98531826	4.104168895	3.855391772	4.474176426	4.08627425	4.296163699
SCAF11	8.321801854	8.127710653	7.772024191	7.871092049	7.671618905	7.636711615
SCAF4	6.309503639	6.737673243	5.421357967	5.550900665	4.712375673	4.798931835
SCAF8	7.260806653	7.14683848	6.948612527	6.895629808	7.021646285	7.006298024
SCAI	5.729770273	5.692817726	5.283588462	5.347523931	5.019835326	5.102910035
SCAMP1	7.255377986	6.690961775	6.662789411	6.60032923	7.178913785	7.205089443
SCAMP2	4.716277599	4.782932705	3.627606838	4.00557964	3.950188433	4.120268986
SCAMP3	4.829139198	5.265324369	4.519227366	4.822526219	4.847145064	4.914181795
SCAMP5	5.195898741	4.854444549	3.863542051	4.156801084	3.844385653	3.653404021
SCAND1	1.229587923	1.707524791	2.310340121	2.93696766	2.145351386	2.300416628
SCAND2P	4.435561925	4.990773378	4.256255873	4.300416628	4.206408798	4.251870549
SCAND3	0.566571641	0.263034406	2.665165342	2.93696766	2.405447844	1.969749128
SCAP	5.851948881	5.758249869	5.511562917	5.903520374	5.815319246	5.857682476
SCAPER	4.9721412	5.403540418	5.277538484	5.272844366	5.866190902	5.700273244
SCARA3	5.316978383	5.297484916	4.134631671	4.698274051	6.799152081	6.407267764
SCARA5	0	-1.586405918	0.627606838	0	-0.49410907	-4.083141235
SCARB1	4.831269236	5.620381134	3.093898163	3.718854771	6.129674552	6.697787717
SCARB2	9.548109053	9.46917373	8.734780737	8.753958802	9.31787158	9.367641895
SCARF1	-2.279283757	-2.321928095	-0.813499442	-1.418889825	0.265436896	-1.268816758
SCARF2	1.440952198	1.736821317	1.871449416	2.486199493	1.015069322	1.385154897
SCARNA1	0.396159489	0.180147861	2.569491092	2.437227739	2.724431996	3.401220862
SCARNA10	9.080708289	10.01289266	11.06871917	10.70184791	11.59529059	11.65214586
SCARNA11	-3.60823228	-2.321928095	-2.61705613	-1.418889825	-1.60823228	-1.490050854
SCARNA12	4.232660757	4.800278696	5.934304186	6.971658505	7.294850459	7.962676259
SCARNA13	0	0	0	0	0	0
SCARNA14	-3.023269779	-1.586405918	-2.035046947	-3.426625474	-4.184424571	-3.070966521
SCARNA15	-0.795859283	-1.586405918	-2.61705613	-0.420819852	-0.194294815	-0.074000581
SCARNA17	3.653977179	3.900238888	4.001712184	4.822526219	4.546956178	5.06501215
SCARNA18	-1.434402824	-1.321928095	-0.450084446	0.038436182	-0.10780329	-0.373327247
SCARNA2	4.947385631	4.432759019	6.971221642	7.683289411	7.336881411	7.708883855
SCARNA20	-2.279283757	-0.448114897	-2.61705613	-2.418889825	-1.023269779	-0.905088353
SCARNA21	3.138159145	3.70763522	3.728464765	4.539344953	5.636798603	5.933903061
SCARNA22	2.605968359	4.297484916	4.456543339	4.418527302	4.980436657	5.514185396
SCARNA23	-0.354759487	-0.907792562	0.466757616	0.82700601	1.264836648	2.134878054
SCARNA27	-2.59946207	-1.905088353	-0.619270551	-0.420819852	-2.19759996	-1.074000581
SCARNA3	-2.017417053	0.616357697	-3.625934282	-1.836501268	-1.873027144	0.094911647
SCARNA4	-2.279283757	-0.907792562	-1.621488377	-1.418889825	-0.024736678	-0.751465164
SCARNA5	6.888974549	7.733157719	7.776308004	7.521859513	7.985101904	8.715213859
SCARNA6	3.839556544	4.175045486	4.660495132	5.149218712	5.891637908	6.609341286
SCARNA7	8.325876573	7.775030782	8.571995284	8.287998582	8.394921369	8.659125376
SCARNA8	-2.017417053	-1.321928095	-1.621488377	-1.836501268	-0.734563104	-1.490050854
SCARNA9	5.848848246	5.81059734	6.528180588	6.906890596	7.478810059	7.612853757
SCARNA9L	0.789103218	1.707524791	3.34553831	3.645471104	3.816702094	4.115282995
SCCPDH	6.75966186	6.843619608	6.41174824	6.474160198	6.618488286	6.696967526
SCD	11.37179298	13.13777599	9.840543486	10.09442743	10.51199868	11.37178318
SCD5	9.137452291	8.434707449	6.544609026	6.840261796	5.315276387	4.88547675
SCEL	-3.60823228	-0.736965594	0.379620962	-1.418889825	-0.49410907	-4.083141235
SCFD1	6.197511592	6.039818336	5.938121091	5.967353084	6.469951078	6.361154241
SCFD2	4.138077209	4.064451772	4.883523069	4.896756218	5.129695157	4.876762491
SCG2	9.468581281	7.917473527	10.93315286	10.44168992	10.4265237	11.2934021
SCG3	4.810237431	4.017743787	4.114450319	4.194087052	2.329123596	1.510455622
SCG5	3.571555468	2.632035504	-0.619270551	0.579180148	1.015069322	0.625738062
SCGB1A1	0	-2.910501849	-2.035046947	0	-3.19759996	0
SCGB1B2P	0	-2.321928095	-1.2968993	-2.418889825	-2.19759996	-4.083141235
SCGB1D1	0	0	-2.035046947	-3.426625474	0	0
SCGB1D2	-3.60823228	0	-2.61705613	0	-3.19759996	0
SCGB1D4	0	0	-1.621488377	0	-2.60823228	0
SCGB2A1	0	-2.910501849	-2.61705613	0	-3.19759996	0
SCGB2A2	0	-2.321928095	-1.035046947	0	-1.873027144	-4.083141235
SCGB2B2	0	-3.899695094	-1.2968993	-1.418889825	-3.19759996	0
SCGB2B3P	-1.603840511	-1.098505545	-3.625934282	-3.426625474	0	-2.490050854
SCGB3A1	0	0	0	0	-4.184424571	0
SCGB3A2	0	-2.910501849	-2.61705613	0	-3.19759996	0
SCGN	0	-2.321928095	-0.450084446	-1.098505545	-1.60823228	0
SCIMP	-4.60823228	-0.584241333	0.186500558	-1.836501268	-0.10780329	-0.905088353
SCIN	1.68212379	-0.736965594	1.023610215	-3.426625474	0.328836464	-3.070966521
SCLT1	3.686612577	4.297484916	4.784870368	4.754246162	5.452957776	5.085339669
SCLY	-0.281035664	0.093560176	-2.035046947	-0.836501268	0.126972856	-0.267079618
SCMH1	5.148161316	5.758249869	4.826802684	4.803330378	4.838901357	4.826345097
SCML1	4.026003259	3.608572716	4.016318022	4.272844366	4.163015606	4.347523931
SCML2	0.950841638	2.378234155	3.903231131	3.901301362	3.903520374	3.393141584
SCML4	-4.60823228	-1.905088353	0.964953053	-3.426625474	2.375456536	2.867896464
SCN10A	0	-0.584241333	1.023610215	-2.418889825	0.975263322	-3.070966521
SCN11A	-1.017417053	0.093560176	2.134549534	-1.098505545	1.162854528	-1.074000581
SCN1A	2.888499736	3.272769732	3.456543339	3.612824276	3.990410344	4.87090717
SCN1B	1.178236585	0.847996907	-1.2968993	-1.098505545	1.638305577	1.540027269
SCN2A	6.095312621	3.692873507	4.218936121	3.997202067	4.794207895	4.265361879
SCN2B	0	-1.098505545	0.964953053	-3.426625474	1.09085343	-0.373327247
SCN3A	7.773284293	7.330719726	4.356988892	4.49818703	5.083936662	5.154291556
SCN3B	4.251491879	0.678071905	3.934327778	3.486199493	1.50589093	1.211012193
SCN4A	-3.60823228	-0.448114897	0.466757616	-3.426625474	0.328836464	-4.083141235
SCN4B	4.499909651	2.414947328	3.477677328	3.687844549	3.405447844	3.023432795
SCN5A	-3.023269779	-0.907792562	1.286881148	-1.098505545	0.612588407	-4.083141235
SCN7A	4.515573695	3.40585625	1.423847055	-2.418889825	1.297484916	-1.490050854
SCN8A	3.054848477	2.925809578	4.569551851	4.556613343	4.223345316	4.149503263
SCN9A	6.778155999	5.856114234	2.052068047	-0.420819852	0.612588407	-1.490050854
SCNM1/TNFAIP8L2-SCNM1	2.97397856	3.272769732	2.701549057	3.194087052	3.305386906	3.590841511
SCNN1A	-3.023269779	-0.736965594	0.549915554	-3.426625474	-0.610433188	0
SCNN1B	0	-2.321928095	0.379620962	-1.418889825	0.390667686	-1.268816758
SCNN1D	-0.354759487	-0.321928095	1.079975377	1.93696766	2.360083296	2.583759754
SCNN1G	-3.023269779	-2.321928095	0.186500558	0	0.663572335	0.569491092
SCO1	5.451903439	5.126353435	4.728410343	4.92808602	5.027109807	4.774101781
SCO2	0	0	-3.625934282	-3.426625474	-1.873027144	0
SCOC	7.623332832	6.595742339	6.81745698	7.00351229	6.733286543	6.603196068
SCP2	6.839556544	6.511815894	7.081872188	7.054067023	7.092059405	6.914157871
SCP2D1	0	0	0	0	-4.184424571	0
SCPEP1	5.819744812	5.23503771	4.461855931	4.102910035	4.30932173	4.168642036
SCRG1	5.79215257	7.236291699	1.903423966	2.827209306	4.289318071	4.554834396
SCRIB	5.285365226	4.751142325	4.559614174	5.330881034	4.733300103	5.02613609
SCRN1	9.387340998	9.585892063	8.904246238	8.912500175	9.298983582	9.383242038
SCRN2	3.510329019	2.938473998	1.023610215	2.462052319	3.062812492	3.562059213
SCRN3	6.067273007	5.779417326	4.983312871	4.905784105	5.675872374	5.330630103
SCRT1	-4.60823228	-2.910501849	-2.035046947	-1.836501268	-0.734563104	-2.490050854
SCRT2	0	-1.905088353	1.023610215	-3.426625474	-0.49410907	-4.083141235
SCT	0	-2.910501849	-2.61705613	-3.426625474	-4.184424571	0
SCTR	0	-2.321928095	-1.2968993	-3.426625474	-1.60823228	-3.070966521
SCUBE1	-3.60823228	-2.321928095	-2.035046947	-3.426625474	-1.60823228	-4.083141235
SCUBE2	1.700439718	1.874206786	2.737254104	1.901108243	4.171847314	4.012926174
SCUBE3	1.736388401	3.148120631	2.187134291	1.864730922	2.360083296	1.902652471
SCXA	0	-2.910501849	-3.625934282	-3.426625474	-1.873027144	0
SCXB	0	0	0	0	0	0
SCYL1	4.632617212	4.568640195	2.887525271	3.556674647	4.657239836	4.856188951
SCYL2	7.326986682	7.162361115	6.777380261	6.805756768	6.623281614	6.582796834
SCYL3	3.83541884	3.925809578	3.298511693	2.954382453	3.903520374	4.09034535
SDAD1	7.146482124	6.77151588	6.225197795	6.192213896	6.197826085	5.963011648
SDC1	6.786779301	5.229895501	4.938144621	5.386707499	5.798439399	5.405243597
SDC2	6.588294881	6.011786331	5.674319403	5.687872536	5.981670022	5.756783133
SDC3	8.508404882	8.509711675	8.623175512	9.058871147	8.682211595	8.750036978
SDC4	5.569035317	4.185707999	6.397905617	6.396330772	4.583579255	5.015604611
SDC4P	0	0	-3.625934282	0	0	0
SDCBP	9.109036627	8.488715833	7.975893813	8.012406652	8.611449057	8.604075031
SDCBP2-AS1	1.586404475	2.070045788	3.402039955	3.498250868	2.434828356	2.247319935
SDCCAG3	4.888451028	5.064451772	4.851399255	5.08317081	4.577005777	4.687004682
SDCCAG8	4.831269236	4.703931251	4.268434394	3.954382453	4.550346622	4.233811384
SDE2	6.76293343	6.486296047	6.392334598	6.373752599	6.269033146	6.304857802
SDF2	5.363836891	5.61255892	5.368384231	5.412239566	5.646277884	5.801986364
SDF2L1	2.254594043	2.616357697	1.627606838	2.307137042	1.197865391	1.540027269
SDF4	4.226354387	3.938379898	5.22831847	5.952217065	5.843054232	6.176960992
SDHAF1	2.805911505	2.751035177	2.805911505	2.788894479	2.995303605	3.044394119
SDHAF2	4.627840265	4.932108429	4.957125264	4.687844549	4.937344392	5.130065982
SDHB	5.12792212	5.101355927	5.987025201	6.009795033	5.765508226	5.91130809
SDHC	8.136186258	8.057612729	7.004501392	7.291870576	6.940566138	6.9388033
SDHD	6.649874086	6.116676653	6.11779892	6.310667308	6.725113999	6.886196502
SDK1	2.151534141	2.887330299	1.839153387	-1.418889825	3.420212891	3.726395292
SDK2	1.396707521	2.321639527	2.683471893	3.00557964	2.771251752	4.007644031
SDPR	-4.60823228	-2.910501849	0.079975377	-1.098505545	-2.19759996	-4.083141235
SDR16C5	0	-3.899695094	-0.813499442	0	-1.60823228	0
SDR39U1	2.339137385	2.092883966	2.46727948	2.901301362	2.638305577	3.173447286
SDR42E1	0	-1.586405918	-0.619270551	0	-1.388355457	0
SDR9C7	0	-2.321928095	-0.619270551	0	-0.873027144	0
SDS	-2.59946207	-1.321928095	-1.035046947	0	-0.873027144	-3.070966521
SDSL	4.058403089	1.925619712	2.665165342	3.399581281	3.273068242	3.095418122
SEBOX/VTN	-0.902389203	-1.321928095	0.079975377	-1.836501268	-0.194294815	-0.614845103
SEC11A	7.762940072	7.874680179	7.308957845	7.259705607	7.207980675	7.074591064
SEC11C	6.310994421	5.265324369	5.867550571	6.018144529	4.546956178	4.64656591
SEC13	6.433476948	6.842777745	6.112720981	6.432658814	6.256708768	6.436245141
SEC14L1	6.982046674	7.507596454	7.914977039	8.128164495	7.036118652	6.875300887
SEC14L1P1	0.254594043	0.551885103	0.839153387	0.386259141	0.759581973	-0.905088353
SEC14L2	6.398025372	6.150904875	4.88747653	4.83673208	5.452957776	5.700273244
SEC14L3	-3.023269779	-0.907792562	0.701327257	-3.426625474	-0.734563104	-4.083141235
SEC14L4	-2.279283757	-1.321928095	-0.619270551	-3.426625474	-1.023269779	-4.083141235
SEC14L5	-0.902389203	0.485426827	0.549915554	-0.612637459	1.297484916	0.385154897
SEC14L6	-4.60823228	-1.098505545	-2.035046947	0	-1.194294815	0
SEC16A	6.665165342	7.085137805	5.440387497	5.97379493	5.647861317	5.926877107
SEC16B	1.9202933	2.321639527	-0.035046947	-1.836501268	1.09085343	0.173767068
SEC1P	-3.60823228	-0.448114897	0.549915554	-0.612637459	-0.610433188	-0.751465164
SEC22A	5.718553425	5.026623031	3.637146506	3.265886918	5.30735566	5.226970858
SEC22B	7.209999147	7.061581809	6.425459305	6.521851663	6.503332832	6.385931407
SEC22C	6.558374791	6.816574108	6.562105018	6.618268026	6.927683162	7.039215178
SEC23A	7.220784595	7.568647795	7.415192468	7.303853794	7.252069311	7.441176356
SEC23B	6.708932123	6.869340906	7.080145979	7.0621541	6.562898739	6.581893512
SEC23IP	6.897458266	6.947783026	5.203083668	5.300453237	5.10701825	5.110363243
SEC24A	7.606072031	7.434428071	6.366969096	6.271089466	6.221239093	6.280826436
SEC24B	6.418982605	6.73676721	5.759075919	5.708628697	5.795611118	5.980756519
SEC24B-AS1	0.526068812	0.180147861	-0.161653263	-0.098505545	-0.386468347	-0.373327247
SEC24C	7.070367859	7.560011775	5.897361452	5.930287904	5.785629014	5.960280015
SEC24D	5.505128742	6.544129862	4.569551851	4.539344953	4.802658527	5.039226146
SEC31A	8.163765389	8.33787162	7.156133652	7.1048608	7.192440776	7.2813737
SEC31B	2.430017587	2.913033	2.402176425	2.437227739	2.449429314	2.464668267
SEC61A1	8.728233458	8.386957484	6.920805395	7.029519144	7.876965033	8.059257924
SEC61A2	5.33471128	5.359696858	4.262357984	4.141596278	3.352334805	3.326393532
SEC61B	5.93479954	5.882447416	6.269968201	6.501184342	6.039116455	6.087865891
SEC61G	7.404698799	8.115974792	7.570766497	7.722090274	8.02527801	8.275309751
SEC62	8.314361187	7.978229957	7.931889851	7.934693407	7.782421671	7.844341711
SEC63	7.452578962	7.730442964	6.765561266	6.965207091	6.718389027	6.766250612
SECISBP2	6.234252215	6.331311101	6.03970869	6.102910035	5.13417986	5.532815644
SECISBP2L	8.0944525	7.829735418	7.349090995	7.314895879	7.333960351	7.325818122
SECTM1	-2.017417053	-3.899695094	-1.621488377	0	-1.60823228	-3.070966521
SEH1L	6.179610571	6.503364638	5.985181618	6.053046153	5.991612543	6.031373139
SEL1L	8.261187589	8.133203876	7.170866453	7.278914019	7.881315893	8.171026639
SEL1L3	7.28307909	7.216386958	4.960882345	4.778997006	3.724322845	3.472357793
SELE	0	-1.098505545	0.079975377	-2.418889825	-0.610433188	-4.083141235
SELENBP1	-3.60823228	-1.586405918	-0.619270551	0	-0.386468347	0
SELK	6.181241724	6.352652607	6.413120146	6.359064282	6.475279478	6.431288654
SELL	-3.023269779	-0.321928095	-0.035046947	0	-0.10780329	-2.490050854
SELM	-1.142417045	-0.584241333	-1.621488377	-3.426625474	-0.024736678	0.012926174
SELO	1.011495639	1.378511623	1.903423966	2.462052319	2.109360559	2.844385653
SELP	-1.795859283	-0.736965594	-0.298672743	-2.418889825	0.126972856	0
SELPLG	-1.603840511	-1.586405918	-0.298672743	-1.836501268	-1.023269779	-0.373327247
SELRC1	4.515573695	4.6703305	4.998105219	5.071204907	5.072277335	5.06501215
SELT	7.17140701	6.310867219	6.844247544	6.885403534	6.964109787	7.029419756
SELV	-1.282789701	0.41467678	-2.61705613	-3.426625474	-0.194294815	-1.268816758
SEMA3A	7.97969956	7.7586896	7.842205752	7.750519415	5.01252398	4.847295426
SEMA3B	1.771463058	1.874206786	0.379620962	1.102993993	3.118359726	3.210856386
SEMA3C	3.356566413	4.45048546	1.549422746	0.82700601	1.053111336	-4.083141235
SEMA3D	-0.354759487	2.807148808	1.964583463	-0.098505545	1.015069322	-4.083141235
SEMA3E	0.151858817	0.736388401	3.754780632	3.936873462	5.853995647	6.556659321
SEMA3F	-0.144010303	-1.905088353	-1.2968993	0	-0.386468347	-0.905088353
SEMA3G	-1.142417045	-0.584241333	0.772307975	-2.418889825	0.328836464	-2.077041036
SEMA4A	-0.516635639	-0.321928095	0.627606838	-1.836501268	0.448900951	0.625738062
SEMA4B	4.257689551	4.302392171	3.066261442	3.718854771	4.827869823	5.368419155
SEMA4C	4.011316722	4.527570837	4.199907868	4.850799423	5.250506871	5.462706751
SEMA4D	3.260778432	3.527570837	2.052068047	1.164142649	0.849599011	0.173767068
SEMA4F	4.711770204	4.498059347	4.100809492	3.749319725	3.730313886	3.554834396
SEMA4G	1.566571641	2.975630186	1.589284107	1.279768422	1.420078116	1.134878054
SEMA5A	9.641426811	9.519176247	6.627636019	6.895629808	8.70504828	8.78209399
SEMA5B	3.561570537	3.887330299	1.871449416	3.038787331	5.238060745	6.085339669
SEMA6A	8.383704292	9.104837218	6.364117141	6.630551085	7.120652609	7.504795158
SEMA6B	0.039840265	0.551885103	-0.813499442	-3.426625474	-0.024736678	-1.751465164
SEMA6C	2.151534141	1.975630186	1.964583463	2.071076162	1.955312803	2.095249317
SEMA6D	8.672305112	8.153947167	8.463516199	8.434990941	8.758243206	8.72738615
SEMA7A	4.438292852	4.153643226	3.994398697	4.314043903	2.882251757	3.384878704
SEMG1	0	-1.905088353	0.90303827	-3.426625474	-1.194294815	0
SEMG2	0	-0.736965594	1.237563718	-2.418889825	-1.388355457	-4.083141235
SENP1	5.638595199	6.299922319	5.618121168	5.474176426	5.381041057	5.245153355
SENP2	6.333996118	6.275305094	6.199888242	6.302154517	6.005175391	5.988866432
SENP3/SENP3-EIF4A1	2.788894479	3.820791659	3.710613602	3.864730922	3.975446766	4.229280279
SENP5	6.909353097	7.060858023	6.999007806	6.979156496	6.567058626	6.503841635
SENP6	7.300123725	6.682559252	7.147886673	7.110728632	7.128561489	7.105384749
SENP7	5.890471013	5.70763522	5.959028219	5.901277224	5.999030363	6.092883966
SENP8	3.223113589	3.035447961	2.424115888	2.437227739	3.02467428	2.449165157
SEPHS1	5.707221069	6.563570009	5.985181618	5.975951116	6.035513944	5.88547675
SEPHS2	6.357340863	6.011786331	4.776314585	5.059138926	5.225467749	5.125155131
SEPN1	6.393090088	6.202750733	6.242335739	6.756756451	6.317249793	6.523530593
SEPP1	2.279174108	1.552377071	1.46727948	1.333996118	3.970393538	3.639695233
SEPSECS	5.366706882	5.183010037	4.975905274	4.817725573	5.00270252	4.6703305
SEPT7L	-2.59946207	-1.905088353	-1.621488377	-2.418889825	0	-2.077041036
SEPT7P2	3.749748779	3.975538479	3.34553831	3.360645202	4.420212891	4.351769652
SEPW1	6.836441755	7.235660054	6.376880734	6.856637171	6.898256732	6.668629743
SERAC1	4.435561925	4.596756285	5.100809492	5.071204907	4.57367748	3.975355047
